#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 04 28 03 00 00 1 3587.874
2022 04 28 02 45 00 1 3587.789
2022 04 28 02 30 00 1 3587.721
2022 04 28 02 15 00 1 3587.665
2022 04 28 02 00 00 1 3587.625
2022 04 28 01 45 00 1 3587.601
2022 04 28 01 30 00 1 3587.595
2022 04 28 01 15 00 1 3587.605
2022 04 28 01 00 00 1 3587.634
2022 04 28 00 45 00 1 3587.681
2022 04 28 00 30 00 1 3587.737
2022 04 28 00 15 00 1 3587.813
2022 04 28 00 00 00 1 3587.898
2022 04 27 23 45 00 1 3587.994
2022 04 27 23 30 00 1 3588.104
2022 04 27 23 15 00 1 3588.219
2022 04 27 23 00 00 1 3588.340
2022 04 27 22 45 00 1 3588.464
2022 04 27 22 30 00 1 3588.591
2022 04 27 22 15 00 1 3588.718
2022 04 27 22 00 00 1 3588.840
2022 04 27 21 45 00 1 3588.962
2022 04 27 21 30 00 1 3589.074
2022 04 27 21 15 00 1 3589.181
2022 04 27 21 00 00 1 3589.273
2022 04 27 20 45 00 1 3589.356
2022 04 27 20 30 00 1 3589.426
2022 04 27 20 15 00 1 3589.483
2022 04 27 20 00 00 1 3589.527
2022 04 27 19 45 00 1 3589.555
2022 04 27 19 30 00 1 3589.567
2022 04 27 19 15 00 1 3589.559
2022 04 27 19 00 00 1 3589.542
2022 04 27 18 45 00 1 3589.507
2022 04 27 18 30 00 1 3589.461
2022 04 27 18 15 00 1 3589.399
2022 04 27 18 00 00 1 3589.325
2022 04 27 17 45 00 1 3589.239
2022 04 27 17 30 00 1 3589.144
2022 04 27 17 15 00 1 3589.041
2022 04 27 17 00 00 1 3588.933
2022 04 27 16 45 00 1 3588.822
2022 04 27 16 30 00 1 3588.709
2022 04 27 16 15 00 1 3588.596
2022 04 27 16 00 00 1 3588.484
2022 04 27 15 45 00 1 3588.375
2022 04 27 15 30 00 1 3588.270
2022 04 27 15 15 00 1 3588.175
2022 04 27 15 00 00 1 3588.089
2022 04 27 14 45 00 1 3588.012
2022 04 27 14 30 00 1 3587.947
2022 04 27 14 15 00 1 3587.896
2022 04 27 14 00 00 1 3587.859
2022 04 27 13 45 00 1 3587.834
2022 04 27 13 30 00 1 3587.827
2022 04 27 13 15 00 1 3587.834
2022 04 27 13 00 00 1 3587.858
2022 04 27 12 45 00 1 3587.895
2022 04 27 12 30 00 1 3587.947
2022 04 27 12 15 00 1 3588.011
2022 04 27 12 00 00 1 3588.090
2022 04 27 11 45 00 1 3588.175
2022 04 27 11 30 00 1 3588.275
2022 04 27 11 15 00 1 3588.382
2022 04 27 11 00 00 1 3588.495
2022 04 27 10 45 00 1 3588.614
2022 04 27 10 30 00 1 3588.734
2022 04 27 10 15 00 1 3588.858
2022 04 27 10 00 00 1 3588.979
2022 04 27 09 45 00 1 3589.098
2022 04 27 09 30 00 1 3589.211
2022 04 27 09 15 00 1 3589.314
2022 04 27 09 00 00 1 3589.414
2022 04 27 08 45 00 1 3589.498
2022 04 27 08 30 00 1 3589.573
2022 04 27 08 15 00 1 3589.635
2022 04 27 08 00 00 1 3589.686
2022 04 27 07 45 00 1 3589.718
2022 04 27 07 30 00 1 3589.737
2022 04 27 07 15 00 1 3589.741
2022 04 27 07 00 00 1 3589.730
2022 04 27 06 45 00 1 3589.703
2022 04 27 06 30 00 1 3589.660
2022 04 27 06 15 00 1 3589.598
2022 04 27 06 00 00 1 3589.525
2022 04 27 05 45 00 1 3589.441
2022 04 27 05 30 00 1 3589.342
2022 04 27 05 15 00 1 3589.235
2022 04 27 05 00 00 1 3589.119
2022 04 27 04 45 00 1 3588.994
2022 04 27 04 30 00 1 3588.863
2022 04 27 04 15 00 1 3588.727
2022 04 27 04 00 00 1 3588.592
2022 04 27 03 45 00 1 3588.457
2022 04 27 03 30 00 1 3588.325
2022 04 27 03 15 00 1 3588.198
2022 04 27 03 00 00 1 3588.076
2022 04 27 02 45 00 1 3587.966
2022 04 27 02 30 00 1 3587.864
2022 04 27 02 15 00 1 3587.772
